Course ID,Subject,Catalog,Long Title,Class Units,Component Code,Component Descr,Pre Requisite Description,Career,Equivalent Courses
50212,GPLL,441,"Developing a competitive Master’s scholarship application: SSHRC, FRQSC",1.5,WKS,Workshop,,PDEV,
50220,GPLL,23,Writing your thesis proposal,2.0,WKS,Workshop,,PDEV,
50221,GPLL,266,Interdisciplinary Scholarship: Advanced Bibliographic Searching,2.0,WKS,Workshop,,PDEV,
50222,GPLL,267,Archiving websites with Conifer,1.5,WKS,Workshop,,PDEV,
50223,GPLL,268,Introduction to Linux,1.5,WKS,Workshop,,PDEV,
50224,GPLL,269,3D Modelling 102: OpenSCAD,1.5,WKS,Workshop,,PDEV,
50234,GPLL,270,Finding Primary Sources,2.0,WKS,Workshop,,PDEV,
50235,GPLL,271,Creating Figures and Tables with Excel,1.5,WKS,Workshop,,PDEV,
50236,GPLL,272,Introduction to OpenRefine,1.5,WKS,Workshop,,PDEV,
50320,GPLL,39,Note-taking for Grad Students,1.5,WKS,Workshop,,PDEV,
37159,GPLT,341,Atelier de conversation en français: Explorons Montréal,6.0,WKS,Workshop,,PDEV,
37160,GPLT,342,French Conversation Level 5 (Advanced),20.0,WKS,Workshop,,PDEV,
48421,GPLT,319,Speaking with Skill: English pronunciation and conversation,4.0,WKS,Workshop,,PDEV,
49954,GPLT,372,Atelier de conversation en français niveau 2,10.0,WKS,Workshop,,PDEV,
49955,GPLT,373,Atelier de conversation en français niveau 3,10.0,WKS,Workshop,,PDEV,
49956,GPLT,374,Atelier de conversation en français niveau 4,10.0,WKS,Workshop,,PDEV,
47487,GPPS,895,Container Gardening,2.0,WKS,Workshop,,PDEV,
47475,GPRM,216,PHOTOGRAPHY AND POSTMEMORY,2.0,WKS,Workshop,,PDEV,
47686,GPRM,219,16.	ORAL HISTORY AND CREATIVE WRITING: PRODUCING PLACE,2.0,WKS,Workshop,,PDEV,
47892,GPRM,226,Promote your Research Using Open Access,1.0,WKS,Workshop,,PDEV,
47908,GPRM,289,Return of Research Results and Incidental Findings (McGill SkillSets Research Ethics Series),2.0,WKS,Workshop,,PDEV,
47909,GPRM,294,Data Sharing Policy  (McGill SkillSets Research Ethics Series),2.0,WKS,Workshop,,PDEV,
37129,GPSC,26,Writing Compelling Abstracts,2.0,WKS,Workshop,,PDEV,
37131,GPSC,28,How to give an engaging presentation,2.0,WKS,Workshop,,PDEV,
37254,GPSC,405,2022 Concordia Three Minute Thesis Competition Training,20.0,WKS,Workshop,,PDEV,
37258,GPSC,409,Concordia Three Minute Thesis & Project Competition,6.0,WKS,Workshop,,PDEV,
46439,GPSC,36,Crafting Strong Thesis Statements and Introductions,2.0,WKS,Workshop,,PDEV,
47729,GPSC,482,"English Grammar 1: Subject-verb agreement, verb tenses, articles, and voice",2.0,WKS,Workshop,,PDEV,
47730,GPSC,483,What’s in an edit? Strategies to polish your academic writing,2.0,WKS,Workshop,,PDEV,
48353,GPSC,415,Professional and Effective Email Writing,1.5,WKS,Workshop,,PDEV,
49451,GPSC,484,"English Grammar 2: Prepositions, relative clauses, expletives, and modifiers",2.0,WKS,Workshop,,PDEV,
49473,GPSC,491,Embracing our Intercultural Community,2.0,WKS,Workshop,,PDEV,
49475,GPSC,464,Spark! Articulate and communicate your skills,2.0,WKS,Workshop,,PDEV,
37304,GPTK,701,Peer Instruction: Engaging Students in Small and Large Classrooms,2.0,WKS,Workshop,,PDEV,
37306,GPTK,703,Graduate Seminar in University Teaching (All Disciplines),57.0,WKS,Workshop,,PDEV,
37307,GPTK,704,Graduate Seminar in University Teaching (FOR FINE ARTS STUDENTS),37.0,WKS,Workshop,,PDEV,
37308,GPTK,705,Grading and Giving Feedback,1.5,WKS,Workshop,,PDEV,
37314,GPTK,711,Graduate Seminar in University Teaching for Engineering and Computer Science Students,35.0,WKS,Workshop,,PDEV,
37317,GPTK,715,Gina Cody School's Health and Safety Workshop for TAs,1.5,WKS,Workshop,,PDEV,
37324,GPTK,722,Teaching Assistant Orientation,1.0,WKS,Workshop,,PDEV,
37351,GPTK,770,"Indigenous Research, Issues and Challenges vis-à-vis the Academy and Indigenous Communities",1.5,WKS,Workshop,,PDEV,
37352,GPTK,771,"Decolonizing the Academy: Implications for our Faculty, Students & Local Indigenous Communities",1.5,WKS,Workshop,,PDEV,
37355,GPTK,780,Learning to Teach Day at McGill,7.0,WKS,Workshop,,PDEV,
37356,GPTK,791,"Equitable Classrooms: Integrating Antiracist Pedagogy Videos
Into Your Course",1.5,WKS,Workshop,,PDEV,
37357,GPTK,792,Collaborative Note-Taking with OneNote,1.5,WKS,Workshop,,PDEV,
37358,GPTK,793,Collaborating Online Using OneDrive,1.5,WKS,Workshop,,PDEV,
45054,GPTK,725,So You Want to be a TA? An Information Session,1.0,WKS,Workshop,,PDEV,
47569,GPTK,726,What Does Blended Learning Look Like?,1.5,WKS,Workshop,,PDEV,
47570,GPTK,756,UDL 101:  Universal Design for Learning for Inclusive Teaching,1.5,WKS,Workshop,,PDEV,
47685,GPTK,775,Active Learning in Science Teaching,2.0,WKS,Workshop,,PDEV,
47882,GPTK,782,Territorial Land Acknowledgment: Curriculum Strategies to Apply in Course Design,1.5,WKS,Workshop,,PDEV,
48617,GPTK,714,Lesson Planning,1.5,WKS,Workshop,,PDEV,
48854,GPTK,732,"Designing your Course: Aligning Learning Outcomes, Assessment, and Learning Activities",2.0,WKS,Workshop,,PDEV,
48855,GPTK,739,Strategies for Classroom Management,2.0,WKS,Workshop,,PDEV,
48890,GPTK,800,Re-Envisioning your Assessments: Go Active,1.5,WKS,Workshop,,PDEV,
49100,GPTK,757,Planning your First Day of Class,2.0,WKS,Workshop,,PDEV,
49183,GPTK,765,Decolonizing the Academy: Implications for Concordia’s Community,1.5,WKS,Workshop,,PDEV,
49449,GPTK,758,What Can Moodle Do?,1.5,WKS,Workshop,,PDEV,
49487,GPTK,766,Territorial Land Acknowledgements: What does it mean?,1.5,WKS,Workshop,,PDEV,
49488,GPTK,767,Decolonizing Eurocentric ‘Normative Discourse’ in Curriculum/Pedagogical Practices,1.5,WKS,Workshop,,PDEV,
49489,GPTK,768,History of Canada’s Residential Schools and Its Impacts on Indigenous Peoples’s Education,1.5,WKS,Workshop,,PDEV,
49490,GPTK,769,A Successful Kahnawake Community Based Education Model in Indigenous Language and Culture,2.0,WKS,Workshop,,PDEV,
49913,GPTK,774,Best Practices for Promoting Interaction & Participation on Zoom,1.0,WKS,Workshop,,PDEV,
50022,GPTK,803,Supercharge your Zoom Classes,1.5,WKS,Workshop,,PDEV,
50283,GPTK,700,TA Orientation for Fine Arts,2.0,WKS,Workshop,,PDEV,
37363,GPWL,901,Stress Management:  A Practical Guide,1.0,WKS,Workshop,,PDEV,
37364,GPWL,902,Eight Powerful Ways Critical Thinking Can Change Your World,1.0,WKS,Workshop,,PDEV,
37367,GPWL,905,The Healthy Mind: Taking Care of your Mental Health in Grad School,1.5,WKS,Workshop,,PDEV,
37369,GPWL,907,Everything You Need to Know about Healthy Nutrition,1.0,WKS,Workshop,,PDEV,
47755,GPWL,941,Investing and Taxation,2.0,WKS,Workshop,,PDEV,
48040,GPWL,909,How to Stay Healthy in Grad School,1.0,WKS,Workshop,,PDEV,
48041,GPWL,913,Eating Well with Little Time or Money,1.25,WKS,Workshop,,PDEV,
48142,GPWL,919,Everything you need to know about Women’s Health,1.5,WKS,Workshop,,PDEV,
48618,GPWL,897,Eating Ethically Within Your Means,1.5,WKS,Workshop,,PDEV,
48625,GPWL,922,Breaking the Isolation: Building Community on Campus,2.0,WKS,Workshop,,PDEV,
49102,GPWL,947,Budgeting and Expense Planning,2.0,WKS,Workshop,,PDEV,
49165,GPWL,939,Income Taxes,2.0,WKS,Workshop,,PDEV,
49509,GPWL,970,Imposter Syndrome: When will my cover be blown?,1.0,WKS,Workshop,,PDEV,
49510,GPWL,971,Practicing Mindfulness in Grad School,2.0,WKS,Workshop,,PDEV,
49803,GPWL,975,Thriving during challenging times,1.0,WKS,Workshop,,PDEV,
50076,GPWL,977,Staying on Top of Your Sleep,1.5,WKS,Workshop,,PDEV,
50237,GPWL,933,Developing your Self-Care Resiliency Plan,1.5,WKS,Workshop,,PDEV,
50238,GPWL,934,Building Your Exercise Routine From Home,1.0,WKS,Workshop,,PDEV,
50354,GPWL,978,Time Management,6.0,WKS,Workshop,,PDEV,
50361,GPWL,979,Managing anxiety,1.0,WKS,Workshop,,PDEV,
50518,GSPD,601,Graduate Academic Fundamentals,1.0,WKS,Workshop,,GRAD,
50638,GSPD,602,Essential Leadership Skills,1.0,WKS,Workshop,,GRAD,
50846,GSPD,603,Career Exploration,1.0,WKS,Workshop,,GRAD,
50847,GSPD,604,Furthering Your Professional Skills,1.0,WKS,Workshop,,GRAD,
46764,HEAL,397,SELECT TOPICS IN HEALTH EDUC,3.0,LEC,Lecture,,UGRD,
46765,HEAL,398,SELECT TOPICS IN HEALTH EDUC,3.0,LEC,Lecture,,UGRD,
46766,HEAL,495,SELECTED TOPICS:HEALTH EDUC,3.0,LEC,Lecture,,UGRD,
46767,HEAL,596,ADV TOPICS IN HEALTH EDUCAT,6.0,LEC,Lecture,,GRAD,
13816,HEBR,210,Introductory Course in Hebrew,6.0,LEC,Lecture,"Students must never have taken, nor be registered for the following courses: HEBR241, HEBR242.",UGRD,
13820,HEBR,241,Intermediate Hebrew I,3.0,LEC,Lecture,Prerequisite: HEBR210,UGRD,
13821,HEBR,242,Intermediate Hebrew II,3.0,LEC,Lecture,Prerequisite: HEBR241 or permission of the Department.,UGRD,
46768,HEBR,310,TOPICS IN HEBREW LITERATURE,3.0,LEC,Lecture,,UGRD,
13844,HENV,605,ADV QUAL. RESEARCH METHODS,3.0,SEM,Seminar,,GRAD,
13845,HENV,610,ADV QUAN. RESEARCH METHODS,3.0,LAB,Laboratory,,GRAD,
13845,HENV,610,ADV QUAN. RESEARCH METHODS,3.0,SEM,Seminar,,GRAD,
13846,HENV,615,Research Proposal Seminar,3.0,SEM,Seminar,,GRAD,
13847,HENV,625,SUSTAINABLE RESOURCE MANAGEM,3.0,SEM,Seminar,,GRAD,
13849,HENV,640,(Re)Shaping the City,3.0,LEC,Lecture,,GRAD,
13850,HENV,650,POLITICAL ECONOMY / THE CITY,3.0,SEM,Seminar,,GRAD,
13851,HENV,655,ENVIRONMENTAL MODELING,3.0,LAB,Laboratory,,GRAD,
13851,HENV,655,ENVIRONMENTAL MODELING,3.0,LEC,Lecture,,GRAD,
13859,HENV,670,ENVIRONMENTAL GOVERNANCE,3.0,SEM,Seminar,,GRAD,
13860,HENV,675,Community-Based Conservation,3.0,SEM,Seminar,,GRAD,
13861,HENV,685,THESIS PROPOSAL,3.0,REA,Reading,,GRAD,
13862,HENV,695,THESIS,30.0,REA,Reading,,GRAD,
46769,HENV,665,Special Topics Seminar,3.0,SEM,Seminar,,GRAD,
47282,HENV,660,Climate Change and Sustainability,3.0,SEM,Seminar,,GRAD,
47639,HENV,805,Research Proposal Seminar,3.0,SEM,Seminar,,GRAD,
47684,HENV,895,Research and Thesis,66.0,THE,Thesis Research,,GRAD,
47894,HENV,690,Seminar in Social and cultural Geography,3.0,SEM,Seminar,,GRAD,
48018,HENV,680,Seminar in Environmental Science,3.0,SEM,Seminar,,GRAD,
48645,HENV,801,Pedagogical Training,3.0,MOD,Modular,,GRAD,
48741,HENV,810,Thesis Proposal,3.0,THE,Thesis Research,,GRAD,
48742,HENV,885,Comprehensive Exam,6.0,IND,Independent Study,,GRAD,
48763,HENV,802,Experiential Learning,3.0,IND,Independent Study,,GRAD,
49329,HEXS,801,Scientific Communication and Pedagogy in Health and Exercise Science,3.0,LEC,Lecture,,GRAD,
49414,HEXS,820,Special Topics in Health and Exercise Science,3.0,SEM,Seminar,,GRAD,
49606,HEXS,810,Advanced Topics in Health and Exercise Science: Physiology Module,3.0,LEC,Lecture,,GRAD,
49607,HEXS,811,Advanced Topics in Health and Exercise Science: Intervention Module,3.0,LEC,Lecture,,GRAD,
50055,HEXS,812,Advanced Topics in Health and Exercise Science: Population Health Module,3.0,LEC,Lecture,,GRAD,
50191,HEXS,851,Research Proposal in Health and Exercise Science,3.0,THE,Thesis Research,,GRAD,
50353,HEXS,850,Comprehensive Exam in Health and Exercise Science,6.0,THE,Thesis Research,,GRAD,
50800,HEXS,890,Research and Thesis in Health and Exercise Science,69.0,THE,Thesis Research,,GRAD,
13874,HIST,101,TOPICS IN HISTORY,3.0,LEC,Lecture,,UGRD,
13917,HIST,200,Introduction to History,3.0,SEM,Seminar,,UGRD,
13918,HIST,201,Introduction to European History to 1789,3.0,CON,Conference,,UGRD,HIST 201 = HIST 207
13918,HIST,201,Introduction to European History to 1789,3.0,CON,Conference,,UGRD,
13918,HIST,201,Introduction to European History to 1789,3.0,LEC,Lecture,,UGRD,HIST 201 = HIST 207
13918,HIST,201,Introduction to European History to 1789,3.0,LEC,Lecture,,UGRD,
13921,HIST,202,MODERN EUROPE,3.0,LEC,Lecture,,UGRD,HISW202 = HIST202
13921,HIST,202,MODERN EUROPE,3.0,LEC,Lecture,,UGRD,
13923,HIST,203,"History of Canada, Pre-Confederation",3.0,CON,Conference,,UGRD,HISW203 = HIST203
13923,HIST,203,"History of Canada, Pre-Confederation",3.0,CON,Conference,,UGRD,
13923,HIST,203,"History of Canada, Pre-Confederation",3.0,LEC,Lecture,,UGRD,HISW203 = HIST203
13923,HIST,203,"History of Canada, Pre-Confederation",3.0,LEC,Lecture,,UGRD,
13929,HIST,205,"HISTORY OF CANADA, POST-CONFEDERATION",3.0,LEC,Lecture,,UGRD,HISW205 = HIST205 = SCPA 205
13929,HIST,205,"HISTORY OF CANADA, POST-CONFEDERATION",3.0,LEC,Lecture,,UGRD,
13930,HIST,206,Medieval Europe,3.0,CON,Conference,NOTE: Students who have received credit for HIST201 or HISW206 may not take this course for credit.,UGRD,HISW206 = HIST206
13930,HIST,206,Medieval Europe,3.0,CON,Conference,NOTE: Students who have received credit for HIST201 or HISW206 may not take this course for credit.,UGRD,
13930,HIST,206,Medieval Europe,3.0,LEC,Lecture,NOTE: Students who have received credit for HIST201 or HISW206 may not take this course for credit.,UGRD,HISW206 = HIST206
13930,HIST,206,Medieval Europe,3.0,LEC,Lecture,NOTE: Students who have received credit for HIST201 or HISW206 may not take this course for credit.,UGRD,
13931,HIST,207,EARLY MODERN EUROPE,3.0,LEC,Lecture,NOTE: Students who have received credit for HIST201 or HISW207 may not take this course for credit.,UGRD,HIST 201 = HIST 207
13931,HIST,207,EARLY MODERN EUROPE,3.0,LEC,Lecture,NOTE: Students who have received credit for HIST201 or HISW207 may not take this course for credit.,UGRD,HIST 207 = HISW 207
13931,HIST,207,EARLY MODERN EUROPE,3.0,LEC,Lecture,NOTE: Students who have received credit for HIST201 or HISW207 may not take this course for credit.,UGRD,
13934,HIST,209,Quebec to 1867,3.0,LEC,Lecture,,UGRD,HIST 209 = HISW 209
13934,HIST,209,Quebec to 1867,3.0,LEC,Lecture,,UGRD,
13936,HIST,210,QUEBEC SINCE CONFEDERATION,3.0,LEC,Lecture,,UGRD,HIST 210 = HISW 210 = SCPA 210
13936,HIST,210,QUEBEC SINCE CONFEDERATION,3.0,LEC,Lecture,,UGRD,
13937,HIST,211,(also listed as IRST 211) History of Ireland,3.0,LEC,Lecture,,UGRD,HIST211 = IRST298A = IRST211
13937,HIST,211,(also listed as IRST 211) History of Ireland,3.0,LEC,Lecture,,UGRD,
13938,HIST,212,(also listed as IRST 210) The Irish in Canada,3.0,LEC,Lecture,,UGRD,IRST 210 = HIST 212
13939,HIST,213,(also listed as IRST 205) The Irish in Montreal,3.0,LEC,Lecture,,UGRD,IRST 205 = HIST 213
13954,HIST,235,THE HOLOCAUST,3.0,LEC,Lecture,,UGRD,HIST235= HISW235= RELI338=R238
13954,HIST,235,THE HOLOCAUST,3.0,LEC,Lecture,,UGRD,
13958,HIST,242,HISTORY OF THE MIDDLE EAST,3.0,LEC,Lecture,"Never Taken/Not Registered: HIST240, HIST241",UGRD,HIST242 = HISW242
13958,HIST,242,HISTORY OF THE MIDDLE EAST,3.0,LEC,Lecture,"Never Taken/Not Registered: HIST240, HIST241",UGRD,
13959,HIST,251,History of the United States to the Civil War Era,3.0,LEC,Lecture,,UGRD,HISW251 = HIST251
13959,HIST,251,History of the United States to the Civil War Era,3.0,LEC,Lecture,,UGRD,
13962,HIST,253,History of the United States since the Civil War Era,3.0,LEC,Lecture,,UGRD,HIST253 = HISW253
13962,HIST,253,History of the United States since the Civil War Era,3.0,LEC,Lecture,,UGRD,
13967,HIST,261,HISTORY OF SOUTH ASIA,3.0,LEC,Lecture,,UGRD,HIST261 = HISW261
13967,HIST,261,HISTORY OF SOUTH ASIA,3.0,LEC,Lecture,,UGRD,
13968,HIST,262,HISTORY OF CHINA,3.0,LEC,Lecture,,UGRD,HIST262 = HISW262
13968,HIST,262,HISTORY OF CHINA,3.0,LEC,Lecture,,UGRD,
13969,HIST,263,HISTORY OF JAPAN,3.0,LEC,Lecture,,UGRD,HIST 263 = HISW 263
13969,HIST,263,HISTORY OF JAPAN,3.0,LEC,Lecture,,UGRD,
13970,HIST,264,History of Africa,3.0,LEC,Lecture,,UGRD,HIST264 = HISW264
13970,HIST,264,History of Africa,3.0,LEC,Lecture,,UGRD,
13979,HIST,276,History of Latin America: The Colonial Period,3.0,LEC,Lecture,,UGRD,HISW276 = HIST276
13979,HIST,276,History of Latin America: The Colonial Period,3.0,LEC,Lecture,,UGRD,
13980,HIST,277,History of Latin America: The Modern Period,3.0,LEC,Lecture,,UGRD,HIST277 = HISW277
13980,HIST,277,History of Latin America: The Modern Period,3.0,LEC,Lecture,,UGRD,
13983,HIST,281,FILM IN HISTORY,3.0,LEC,Lecture,,UGRD,HIST281 = HISW281
13983,HIST,281,FILM IN HISTORY,3.0,LEC,Lecture,,UGRD,
13984,HIST,283,The 20th Century: A Global History,3.0,LEC,Lecture,,UGRD,HIST283 = HISW283 = LOYC 210
13984,HIST,283,The 20th Century: A Global History,3.0,LEC,Lecture,,UGRD,
13985,HIST,285,INTRO TO LAW & SOCIETY,3.0,LEC,Lecture,,UGRD,
14011,HIST,302,The Invasion of America: European Colonization and Indigenous Resistance before 1800,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department,UGRD,
14013,HIST,303,NATIVE NORTH AMERICAN HISTORY FROM 1800,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14016,HIST,304,Tutorial Preparation for the Honours Essay,3.0,TUT,Tutorial,"Prerequisite: Approved honours standing in History, or permission of the Department.",UGRD,
14018,HIST,305,Race and Gender in Canadian History,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14021,HIST,306,History and the Public,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14024,HIST,307,History of Montreal,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14029,HIST,309,Law and Society in Canadian History,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14036,HIST,313,Quebec in the 19th Century,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14038,HIST,314,QUEBEC IN THE 20TH CENTURY,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14040,HIST,315,Rights and Freedoms in Canadian Society,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14044,HIST,318,Modernist New York,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14049,HIST,321,American Culture Since 1945,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14053,HIST,324,"United States, 1877-1924",3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14063,HIST,328,The Scientific Revolution,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14070,HIST,332,"United States, Cuban and Mexican Relations",3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14074,HIST,334,History of Haiti:  From Independence to Present,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14077,HIST,336,Deviancy and Orthodoxy in the History of Mexico,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14081,HIST,338,History and the Graphic Novel,3.0,LEC,Lecture,"Prerequisite: successfully completed a minimum amount of 24 credits, or permission of the department.",UGRD,
14082,HIST,339,Crime and Punishment in Canadian History,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14083,HIST,340,Early Modern Britain and Ireland,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,HIST340 = HIST342
14083,HIST,340,Early Modern Britain and Ireland,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14088,HIST,342,Crime and Punishment in Medieval Europe,3.0,LEC,Lecture,"Prerequisite: successfully completed a minimum amount of 24 credits, or permission of the department.",UGRD,HIST340 = HIST342
14088,HIST,342,Crime and Punishment in Medieval Europe,3.0,LEC,Lecture,"Prerequisite: successfully completed a minimum amount of 24 credits, or permission of the department.",UGRD,
14091,HIST,344,Rise and Fall of Yugoslavia,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,HIST344 = HIST398Q
14091,HIST,344,Rise and Fall of Yugoslavia,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,
14094,HIST,347,GENDER & SEXUALITY IN S ASIA,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,
14095,HIST,348,History of Violence: Middle East 1798 to Present,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,
14096,HIST,350,Medieval England,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,
14098,HIST,351,England in the Reign of Henry VIII,3.0,LEC,Lecture,Prerequisite: completed a minimum of 24 credits or permission of the Department.,UGRD,
14100,HIST,352,GERMAN HISTORY IN THE 20TH C,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,
14101,HIST,353,Colonial America and the Atlantic World,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,
14103,HIST,354,Revolutionary America,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,
14107,HIST,356,United States in the 19th Century: The Era of the Civil War,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,
14109,HIST,357,US FOREIGN RELATIONS TO 1945,3.0,LEC,Lecture,"Prerequisite: complete a minimum of 24 credits, or permission of the Department.",UGRD,
